csv_schema_version,result_id,run_id,run_model_id,run_started_at,run_ended_at,run_status,benchmark_name,benchmark_version,pibench_commit,pi_version,suite,run_task_count,run_passed,run_weighted_score,run_weighted_total,contributor,source_url,compute_mode,accelerators_used,host_platform,cpu_model,logical_cpus,memory_gib,accelerators_detected,cuda_toolkit_version,provider,model_id,model_arg,thinking_requested,thinking_effective,context_window,max_output,runtime_label,runtime_version,runtime_commit,runtime_build,runtime_compiler,llama_cpp_version,llama_cpp_build,llama_cpp_commit,llama_cpp_commit_date,model_format,quantization,model_artifact,model_sha256,context_size,kv_cache,gpu_layers,parallel,flash_attention,temperature,top_p,top_k,min_p,seed,batch_size,ubatch_size,threads,fit,fit_context_min,split_mode,tensor_split,reasoning,reasoning_format,reasoning_budget,speculation_method,speculative_tokens,task,task_category,check_kind,task_weight,passed,score,total,weighted_score,wall_s,approx_output_tokens,approx_output_tps
1,2119,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,systemd_service_hard,pi_agent,systemd_service_static,3,1,8,8,3,3.564972,120,33.660856
1,2120,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,nginx_tls_proxy_hard,pi_agent,nginx_tls_proxy_static,3,1,9,9,3,7.828054,313,39.984392
1,2121,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,log_triage_incident,pi_agent,log_triage_static,2.5,1,7,7,2.5,8.085489,351,43.411103
1,2122,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,readme_quickstart_rewrite,pi_agent,readme_quickstart_static,2,0,6,7,1.714286,7.689914,328,42.653274
1,2123,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,changelog_from_commits,pi_agent,changelog_static,2,0,5,6,1.666667,2.808454,95,33.826445
1,2124,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,github_issue_triage,pi_agent,github_issue_triage_static,2.5,1,8,8,2.5,9.046187,317,35.042387
1,2125,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,architecture_decision_record,pi_agent,adr_static,3.5,0,6,7,3,16.048702,880,54.833096
1,2126,116,132,2026-07-08T13:46:25Z,2026-07-08T13:51:04Z,completed,pi_agent,2,c1a3aa6,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M,local-llama-test/tmax-27b-Q5_K_M:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1,,,,,9598,b9598,fdc3db9b6,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,design_review_find_flaws,pi_agent,design_review_static,3.5,0,7,8,3.0625,8.81807,466,52.846031
1,2127,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,json_exact,pi_agent,json_exact,0.5,1,,,0.5,0.956336,7,7.319599
1,2128,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,dedupe_function,pi_agent,dedupe_exec,1,1,,,1,1.5834,44,27.788312
1,2129,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,parse_ints_function,pi_agent,parse_ints_exec,1,1,,,1,1.26173,22,17.436371
1,2130,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,interval_merge_edgecases,pi_agent,merge_intervals_exec,2,1,,,2,3.507812,146,41.621389
1,2131,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,toposort_cycle,pi_agent,toposort_exec,2.5,1,,,2.5,4.035966,166,41.130181
1,2132,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,nginx_reverse_proxy,pi_agent,nginx_static,2,1,,,2,9.967799,409,41.032128
1,2133,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,webui_todo_static,pi_agent,todo_static,2,1,,,2,73.680971,3401,46.158458
1,2134,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,lru_cache_hard,pi_agent,lru_cache_exec,3,1,,,3,4.280188,168,39.250614
1,2135,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,json_path_set_hard,pi_agent,json_path_set_exec,4,0,,,0,15.00912,751,50.036246
1,2136,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,rate_limiter_hard,pi_agent,rate_limiter_exec,3.5,1,,,3.5,6.320759,311,49.202953
1,2137,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,unified_diff_hard,pi_agent,unified_diff_exec,4.5,1,3,3,4.5,41.155354,1994,48.450561
1,2138,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,csv_infer_hard,pi_agent,csv_infer_exec,3.5,1,3,3,3.5,9.94688,452,45.441386
1,2139,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,retry_schedule_hard,pi_agent,retry_schedule_exec,3,0,2,3,2,6.344003,275,43.348024
1,2140,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,semver_range_hard,pi_agent,semver_range_exec,4,0,3,4,3,14.255941,607,42.57874
1,2141,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,markdown_table_hard,pi_agent,markdown_table_exec,3.5,0,3,4,2.625,12.590599,654,51.943517
1,2142,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,text_wrap_hard,pi_agent,text_wrap_exec,3,0,3,4,2.25,7.21408,364,50.456884
1,2143,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,systemd_service_hard,pi_agent,systemd_service_static,3,1,8,8,3,3.670542,120,32.692724
1,2144,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,nginx_tls_proxy_hard,pi_agent,nginx_tls_proxy_static,3,1,9,9,3,7.886384,313,39.688657
1,2145,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,log_triage_incident,pi_agent,log_triage_static,2.5,1,7,7,2.5,8.132198,351,43.161765
1,2146,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,readme_quickstart_rewrite,pi_agent,readme_quickstart_static,2,0,6,7,1.714286,7.744141,328,42.354603
1,2147,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,changelog_from_commits,pi_agent,changelog_static,2,0,5,6,1.666667,2.971015,95,31.975602
1,2148,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,github_issue_triage,pi_agent,github_issue_triage_static,2.5,1,8,8,2.5,9.128677,317,34.725732
1,2149,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,architecture_decision_record,pi_agent,adr_static,3.5,0,6,7,3,16.04653,880,54.840517
1,2150,117,133,2026-07-08T13:59:25Z,2026-07-08T14:04:03Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927,local-llama-test/tmax-27b-Q5_K_M-new9927:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n1-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,design_review_find_flaws,pi_agent,design_review_static,3.5,0,7,8,3.0625,8.936935,466,52.143155
1,2151,118,134,2026-07-08T14:06:43Z,2026-07-08T14:10:40Z,completed,pi_agent,2,e0a6599,0.80.3,expanded-24,24,15,55.818452,65,,,,[],Linux-6.12.90+deb13.1-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama-test,tmax-27b-Q5_K_M-new9927-n3,local-llama-test/tmax-27b-Q5_K_M-new9927-n3:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone8085-tmax-27b-q5km-131k-q4kv-mtp-n3-llamacpp9927,,,,,9927,b9927,c264f65ff,2026-05-17T14:42:26-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,json_exact,pi_agent,json_exact,0.5,1,,,0.5,0.924937,7,7.568081
